PEDIDO_ID;DATA_PEDIDO;CLIENTE_ID;OBRA_ID;USINA_ID;TIPOCONCRETO_ID;M3_PEDIDO;STATUS;PRECO_UNITARIO;M3_ENTREGUE;HORA_SAIDA;HORA_CHEGADA;MOTIVO_ATRASO
1523;2024-02-09;458;179;38;4;31.71;ENTREGUE;292.52;30.121363117079696;17:51:19;13:36:56;
973;2023-05-31;297;812;53;3;32.95;ENTREGUE;405.46;32.14657453199142;03:34:38;19:12:32;
463;2023-05-26;187;81;23;4;19.57;ENTREGUE;485.67;18.233846477910383;14:18:09;21:28:29;
786;2022-05-07;1466;2977;44;1;31.7;ENTREGUE;447.39;31.253114342505597;23:25:17;02:10:44;
1050;2024-01-03;1735;397;14;1;46.65;ATRASADO;451.78;46.379246557853676;11:19:52;01:22:57;Trânsito
970;2025-05-19;853;2305;84;2;7.81;ENTREGUE;289.55;7.526358357861759;01:48:04;18:10:43;
505;2023-10-11;1205;1831;72;2;17.17;ATRASADO;396.98;17.560283647742477;05:41:00;16:34:59;Manutenção
198;2025-08-17;67;1234;98;2;26.08;ENTREGUE;458.55;23.526122306039976;19:39:17;06:08:44;
1306;2024-09-09;1539;1767;12;3;38.06;ENTREGUE;370.91;37.44841148599422;15:03:50;08:04:56;
69;2022-09-03;1025;790;77;4;33.2;ENTREGUE;487.11;34.564299208848496;04:09:31;08:20:17;
1931;2024-04-02;1289;950;8;3;28.23;ENTREGUE;334.97;29.31782650257756;23:20:58;05:10:33;
1171;2024-01-08;37;1468;99;1;36.86;ENTREGUE;405.28;37.8200349713106;06:57:36;21:34:26;
130;2021-11-03;1549;1246;71;2;24.69;ENTREGUE;390.64;25.171299152229786;10:28:19;08:31:14;
1984;2023-11-13;1105;2805;5;3;32.33;ENTREGUE;473.08;29.665104608181238;13:02:28;09:49:52;
943;2023-02-20;1335;1602;38;3;30.95;ENTREGUE;400.39;32.356938638431984;17:51:42;01:21:22;
944;2024-08-05;1013;2082;63;3;47.11;ENTREGUE;413.23;47.46985304568295;19:41:59;23:51:10;
1684;2021-02-01;807;848;6;2;31.59;ENTREGUE;335.47;32.053941641903585;14:55:04;19:09:58;
96;2024-10-14;1687;2260;52;2;22.29;ENTREGUE;319.84;20.24411670640357;21:09:54;02:58:00;
240;2021-05-30;981;913;92;3;17.88;ENTREGUE;353.9;18.651975071985788;19:24:04;21:31:26;
916;2021-09-08;139;59;62;2;31.24;ENTREGUE;283.52;29.954669150069574;08:49:14;04:59:13;
1193;2021-07-19;1198;2624;12;1;18.25;ENTREGUE;492.25;19.015356295775458;03:00:32;08:22:11;
1386;2025-07-03;1137;36;2;4;35.98;ENTREGUE;292.43;34.330214049666786;03:37:24;02:05:05;
1403;2023-09-22;926;1593;79;4;35.62;ENTREGUE;416.13;32.340232874339215;21:39:34;16:14:10;
536;2021-06-23;596;766;51;4;26.75;ENTREGUE;333.91;26.447739689379098;04:41:04;10:55:23;
68;2023-01-08;1407;2184;81;1;23.81;ENTREGUE;305.63;23.693681523206468;01:39:23;12:23:47;
745;2025-06-25;344;2767;30;3;38.0;ENTREGUE;456.62;37.979438116153126;13:31:28;10:36:27;
1857;2025-03-09;384;2764;75;1;17.97;ATRASADO;357.9;16.827544805769644;05:49:31;21:07:55;Clima
1133;2025-01-31;83;2548;82;2;44.28;ENTREGUE;419.67;43.1517676804824;14:06:00;03:49:48;
335;2022-02-02;1087;2069;80;2;17.1;ENTREGUE;360.87;16.91143961383247;17:03:49;23:38:04;
158;2022-09-19;243;916;91;2;27.12;ENTREGUE;295.34;25.513805779828104;04:41:06;20:55:26;
1939;2021-08-26;796;859;90;3;12.88;ENTREGUE;389.87;11.60284905774187;12:24:53;18:50:40;
1218;2022-03-07;1225;2263;29;2;43.17;ENTREGUE;448.04;42.06191661026517;05:02:12;01:36:56;
1632;2021-11-11;1526;1556;7;4;5.81;ENTREGUE;332.76;5.682166051789222;15:22:24;16:40:00;
1013;2025-04-01;523;222;50;3;46.03;ENTREGUE;361.58;44.00017910085615;08:03:40;17:48:52;
1122;2022-08-27;1705;1784;84;3;25.82;ENTREGUE;414.72;25.377264825754764;17:49:41;06:00:38;
1493;2023-04-08;626;1564;16;2;8.04;ATRASADO;305.53;7.681248823613713;22:29:08;08:31:42;Trânsito
794;2024-01-09;1503;1607;2;4;37.07;ENTREGUE;405.99;38.22731687030446;10:41:12;21:01:50;
129;2021-12-13;214;1538;13;3;9.09;ENTREGUE;369.84;8.688734125812594;18:47:11;23:37:13;
1532;2023-03-28;1025;696;26;1;38.59;ENTREGUE;449.65;34.85261842444179;04:14:01;07:58:05;
1492;2022-09-08;63;2342;76;3;38.32;ENTREGUE;479.41;36.28307315688598;10:58:45;23:59:48;
552;2021-12-29;1565;2389;81;1;46.07;ENTREGUE;372.39;45.0818984000175;07:35:27;15:22:06;
1127;2025-01-08;983;662;31;4;37.18;ENTREGUE;444.8;38.46873174632199;08:48:01;10:30:50;
1413;2024-02-25;312;928;77;4;13.19;ENTREGUE;472.37;13.549661930862662;00:48:35;01:08:38;
712;2024-10-06;1009;2939;35;4;22.78;ENTREGUE;390.3;22.092866567589777;22:53:29;04:46:27;
146;2023-07-02;1850;828;81;2;31.3;ENTREGUE;490.03;30.26479624473891;23:16:27;20:23:12;
1713;2021-08-24;1339;345;92;3;25.84;ENTREGUE;285.49;23.741931071065395;00:23:03;02:04:47;
949;2023-11-26;619;1042;71;1;42.71;ENTREGUE;433.38;43.7569876536503;11:39:54;05:39:41;
1977;2024-03-30;1898;1430;91;4;5.59;ENTREGUE;366.52;5.634454364439546;12:33:11;13:45:05;
168;2022-07-05;1062;818;68;2;8.5;ATRASADO;463.04;8.536281139433692;04:43:16;12:54:56;Trânsito
1036;2023-12-06;1247;328;94;2;46.65;ENTREGUE;357.41;43.98105124677618;08:47:05;03:29:02;
1535;2024-01-13;721;2252;53;1;29.63;ENTREGUE;376.62;26.6902519675423;05:35:47;13:09:29;
1465;2021-06-21;901;1831;57;4;21.22;ENTREGUE;365.39;21.6872121491595;13:52:07;18:10:31;
476;2025-03-05;1530;1189;89;2;11.65;ENTREGUE;496.59;11.621737550179494;20:20:39;10:21:15;
1366;2025-01-02;1881;1554;34;4;41.43;ENTREGUE;405.34;41.92927526816907;02:51:51;09:27:34;
1185;2022-02-08;1858;995;53;1;32.83;ENTREGUE;395.76;33.41487163926312;08:11:50;16:47:12;
581;2025-04-21;438;27;33;3;29.68;ENTREGUE;446.3;30.855641840974442;10:19:08;07:46:22;
43;2023-06-30;1986;2755;74;4;44.31;ENTREGUE;417.61;40.85291479154614;22:05:42;05:53:09;
1625;2021-02-02;478;2504;57;3;7.32;ENTREGUE;350.73;6.919374469103639;08:53:27;22:40:48;
274;2024-11-18;524;250;69;4;37.68;ENTREGUE;350.32;38.70840029460665;09:20:13;03:09:47;
713;2021-02-20;655;1674;43;3;6.73;ATRASADO;370.89;6.674674487708151;23:28:27;19:39:48;Clima
1683;2024-02-21;325;2633;4;2;44.27;ENTREGUE;399.9;45.28052762189532;11:07:41;23:35:00;
608;2023-10-01;176;493;60;4;37.36;ENTREGUE;398.03;34.658476222102166;16:02:25;14:55:38;
1510;2023-01-28;1727;2953;69;4;7.77;ENTREGUE;448.06;7.01148409279788;17:11:53;07:00:42;
1412;2021-04-04;1654;836;53;3;44.22;ENTREGUE;481.06;40.67234696212761;15:13:19;03:35:25;
1260;2022-01-21;111;2668;6;2;48.3;ENTREGUE;478.94;50.42803219302185;15:19:07;19:28:52;
1963;2024-03-04;735;2066;20;4;10.93;ENTREGUE;406.01;11.019887879654936;00:46:47;21:49:44;
1420;2024-03-21;517;365;82;4;28.1;ENTREGUE;314.83;27.12741918040302;00:11:07;04:38:05;
816;2025-04-09;454;2878;68;3;39.49;ENTREGUE;471.72;36.95220819944887;23:37:06;08:41:14;
1447;2025-09-01;1179;1686;17;3;40.07;ENTREGUE;354.08;37.69847470372167;16:28:12;17:23:45;
1015;2022-10-23;1629;969;61;4;28.67;ENTREGUE;425.57;26.038091151526764;23:22:00;18:34:35;
1534;2024-03-18;316;64;98;4;20.66;ENTREGUE;449.08;19.632714961354456;12:02:35;08:58:27;
142;2021-09-13;1146;1043;80;1;9.76;ENTREGUE;363.99;9.058683235456204;14:23:41;23:10:28;
1694;2022-04-05;478;726;15;2;35.52;ENTREGUE;409.91;35.72032757850252;03:37:53;12:12:05;
113;2024-04-07;979;234;51;3;26.54;ENTREGUE;392.21;24.66568484897227;00:10:23;17:14:58;
1262;2022-04-20;241;2269;76;4;32.0;ENTREGUE;382.79;30.747522813093937;12:46:54;14:27:22;
435;2022-02-24;1785;470;34;1;26.5;ENTREGUE;407.88;25.642192975553524;23:08:22;19:32:47;
1282;2025-05-17;1908;1080;72;1;38.98;ENTREGUE;376.54;39.50368807875058;01:16:53;07:49:07;
1028;2022-12-08;502;2538;24;1;6.92;ENTREGUE;493.88;6.728407041869173;09:14:02;21:25:35;
197;2024-06-26;1315;739;39;1;18.46;ENTREGUE;417.75;19.042438529134493;04:14:15;06:34:02;
88;2023-10-13;205;565;27;1;45.01;ENTREGUE;379.06;41.77561156160571;05:08:13;13:50:48;
1564;2024-04-26;1840;1950;93;4;40.08;ENTREGUE;292.18;38.47116485158753;10:41:45;06:42:52;
522;2023-09-24;1335;536;86;3;12.77;ENTREGUE;485.59;11.89698678619253;05:26:50;09:50:14;
187;2024-03-04;1132;1560;90;2;46.35;ENTREGUE;332.24;42.91146861975682;23:37:14;13:41:33;
1866;2022-05-02;37;2487;83;3;9.35;ENTREGUE;325.97;9.029429173860176;18:13:13;04:14:35;
1399;2024-04-13;1531;958;96;4;15.99;ENTREGUE;420.69;15.39966192583513;09:03:43;05:55:04;
1521;2025-01-05;358;208;11;2;43.57;ENTREGUE;284.39;44.62135105516302;15:04:21;08:53:32;
110;2021-10-15;907;1838;62;2;39.7;ENTREGUE;420.12;38.5533477860767;18:00:57;14:20:51;
809;2024-10-10;984;611;95;3;9.49;ENTREGUE;325.38;9.88332864286483;23:19:55;15:03:45;
431;2024-09-13;1987;2765;46;1;46.55;ENTREGUE;453.08;47.69452493455883;19:00:22;13:33:41;
155;2021-10-12;364;576;61;3;30.65;ENTREGUE;452.2;29.03370690335003;08:58:24;02:18:54;
603;2024-12-31;235;688;70;3;43.53;ATRASADO;339.52;42.11676625853916;12:54:49;18:12:42;Manutenção
1742;2022-06-30;562;2808;9;3;5.66;ENTREGUE;305.24;5.489280315929967;00:00:17;12:56:45;
631;2025-06-18;817;1272;74;4;14.35;ENTREGUE;358.94;14.388059984035854;18:38:11;03:26:16;
721;2025-01-23;322;27;75;2;27.88;ENTREGUE;490.91;28.952223905196394;18:38:33;03:00:53;
1607;2025-02-08;191;2616;58;3;41.68;ENTREGUE;478.97;43.10179503124109;04:51:03;08:30:09;
1729;2022-03-23;404;2467;6;4;30.79;ENTREGUE;306.25;28.446380984097747;20:09:40;20:07:54;
834;2022-12-04;1896;2698;43;3;15.17;ENTREGUE;337.79;14.467962779377538;17:27:22;17:48:47;
1814;2025-08-26;403;1402;55;1;11.14;ENTREGUE;316.98;11.47667745297381;08:42:56;09:23:54;
1679;2022-05-03;1191;1119;100;4;45.3;ENTREGUE;421.03;44.39899069604507;15:27:30;04:21:08;
321;2024-07-29;1468;885;8;4;44.5;ENTREGUE;328.09;40.79771070763864;04:03:32;02:51:39;
544;2022-04-29;788;990;28;3;35.47;ENTREGUE;345.04;34.214814422257504;22:35:13;08:31:06;
241;2025-04-04;1218;964;91;2;10.23;ENTREGUE;469.08;9.819170962241207;22:38:27;06:55:25;
1163;2024-04-20;1373;990;18;2;49.19;ENTREGUE;442.75;51.51317750884837;03:04:48;01:57:04;
554;2023-04-01;411;1236;44;2;37.12;ENTREGUE;296.14;35.68246012739093;05:42:11;13:47:52;
1771;2024-09-25;1162;1040;50;2;45.89;ENTREGUE;430.05;47.28948568255247;09:54:26;07:27:02;
1797;2023-12-14;1456;374;50;2;48.71;ENTREGUE;423.3;50.35955047587721;11:37:25;17:05:48;
275;2025-07-04;456;585;6;1;35.92;ENTREGUE;308.95;35.009379643864136;04:26:22;07:10:43;
771;2025-01-14;1155;943;60;4;26.03;ENTREGUE;352.24;25.512149545397655;22:30:49;15:07:40;
1662;2024-10-08;1423;2637;84;2;45.73;ENTREGUE;391.08;44.2579939733651;07:27:36;22:10:49;
1627;2023-04-11;1482;2487;100;3;28.89;ENTREGUE;340.91;27.448503996683073;12:59:28;21:51:24;
1695;2023-08-31;633;1233;82;4;5.1;ENTREGUE;417.78;5.014052644432245;13:53:43;12:51:21;
654;2021-11-04;1609;1158;79;4;40.1;ATRASADO;300.28;39.798761710742895;18:12:22;11:43:09;Clima
186;2021-09-28;1981;2386;44;3;9.19;ENTREGUE;364.21;8.494673138035742;14:48:14;02:45:45;
128;2021-09-17;782;2492;13;4;39.21;ENTREGUE;287.53;38.46064084148468;00:00:16;09:12:04;
412;2025-06-14;1698;598;88;4;9.2;ENTREGUE;465.25;8.54267389219544;05:44:23;13:28:34;
1323;2024-12-08;187;420;89;1;31.03;ENTREGUE;373.59;31.404973049424875;04:00:41;15:23:42;
555;2021-04-29;1862;2313;59;2;33.2;ENTREGUE;299.09;30.818981009960662;03:01:42;06:52:54;
1213;2025-02-10;1830;134;55;3;31.29;ENTREGUE;398.49;29.262081727871855;17:57:48;16:13:49;
148;2025-04-04;788;148;6;3;12.56;ENTREGUE;382.91;12.221393081734861;05:58:42;22:17:13;
724;2022-03-31;539;1454;93;2;15.46;ENTREGUE;328.02;15.606800899574091;23:38:13;14:06:36;
419;2021-09-21;309;1970;69;4;38.46;ATRASADO;367.33;34.65881636866139;17:44:52;20:46:51;Clima
1314;2022-02-20;1975;1281;37;2;48.48;ENTREGUE;368.06;45.620578710958775;08:24:34;22:42:07;
1586;2022-05-13;521;1938;69;1;5.61;ENTREGUE;316.29;5.136361162550098;03:49:15;11:02:21;
1670;2021-12-26;56;1892;65;3;40.45;ENTREGUE;376.41;38.07096753312965;22:28:25;05:14:32;
1786;2023-04-14;24;2126;90;1;46.21;ENTREGUE;308.4;43.22892236952011;19:47:22;03:15:34;
1254;2023-03-16;408;2761;22;2;19.94;ENTREGUE;487.9;20.516659525821805;06:40:14;09:34:32;
220;2025-07-10;1491;48;60;3;7.63;ENTREGUE;454.01;7.1872122887059335;20:41:28;08:48:22;
177;2021-12-17;745;1708;3;4;30.39;ENTREGUE;391.17;31.563144242244704;15:13:17;01:36:09;
1770;2021-02-18;842;106;11;3;9.34;ENTREGUE;470.25;8.69443670738985;06:38:01;18:17:20;
984;2023-05-10;1356;220;91;1;48.81;ENTREGUE;317.06;49.300615178744586;10:15:42;05:49:33;
1527;2022-03-20;1290;1423;54;4;28.75;ENTREGUE;488.39;29.255560652232578;18:40:35;01:04:55;
1125;2023-03-05;928;515;33;2;15.6;ATRASADO;326.21;14.783813074060426;17:17:34;01:39:10;Trânsito
1976;2024-05-20;23;741;34;2;29.75;ENTREGUE;340.26;29.585818458523285;03:43:19;12:49:47;
958;2025-03-11;1038;2440;39;3;46.23;ENTREGUE;372.54;46.07395111413998;22:44:42;20:54:09;
1358;2024-09-28;130;1835;87;4;23.96;ENTREGUE;310.68;24.825195548428127;16:12:34;01:41:42;
1689;2023-09-19;1840;1485;37;2;46.08;ENTREGUE;338.37;43.799430430095114;12:55:22;13:39:59;
753;2025-06-09;1548;982;71;4;40.15;ENTREGUE;426.99;41.53244421806859;22:03:04;05:07:07;
1815;2024-03-14;1779;493;95;3;12.74;ENTREGUE;461.42;12.274068870705838;06:28:22;06:36:15;
325;2023-08-19;794;2787;8;3;31.38;ENTREGUE;423.48;32.91074551215671;18:07:07;21:34:45;
1291;2025-02-04;1492;2834;53;3;9.92;ENTREGUE;313.17;9.135702342663597;19:07:29;06:16:54;
1548;2022-04-24;1580;1264;68;3;38.92;ENTREGUE;330.0;39.56849980233822;06:59:22;12:49:07;
998;2022-11-21;1934;2881;47;1;15.78;ENTREGUE;301.49;16.34949292994628;10:17:33;08:28:38;
770;2025-07-11;485;974;25;3;49.63;ENTREGUE;386.43;47.540753643726134;02:12:07;19:06:44;
568;2023-08-07;809;1917;79;1;31.92;ENTREGUE;475.23;30.950029978102826;20:27:35;09:48:45;
369;2021-04-01;38;2111;14;3;36.81;ENTREGUE;490.24;36.882115514335275;09:34:45;04:11:23;
150;2025-07-18;283;1997;76;1;11.3;ENTREGUE;422.64;10.877110175625932;09:12:56;23:17:54;
510;2023-01-15;1578;2143;95;3;44.96;ENTREGUE;341.09;41.21399668600183;20:28:40;04:22:07;
1848;2024-11-05;1119;342;62;1;30.01;ENTREGUE;349.3;29.345996220456307;15:54:06;12:50:38;
1818;2022-04-04;1363;1969;41;2;46.12;ENTREGUE;436.14;42.137382035905425;22:05:15;04:29:32;
1903;2022-04-18;1678;70;35;3;42.88;ATRASADO;469.09;40.536524342659796;16:56:15;21:53:27;Manutenção
520;2023-02-14;1837;1406;34;1;13.44;ENTREGUE;367.84;12.700380251496947;08:49:08;13:16:04;
1908;2025-04-09;1686;277;100;2;25.81;ATRASADO;323.22;23.76141998988111;19:11:39;08:00:09;Trânsito
36;2024-11-29;451;1914;77;2;35.39;ENTREGUE;367.41;32.004910495414826;05:04:34;04:34:08;
1062;2021-05-23;1560;2933;61;4;40.53;ENTREGUE;361.1;40.38045355174789;18:07:35;12:05:27;
1969;2024-04-04;257;454;16;3;15.04;ENTREGUE;472.2;14.41015027785398;09:23:06;08:38:50;
839;2021-08-07;1504;481;73;4;49.35;ENTREGUE;345.23;47.10697781854528;08:13:03;18:41:59;
116;2021-05-05;27;2524;70;4;18.15;ENTREGUE;374.29;17.785011376474028;11:56:26;21:06:13;
1009;2024-07-31;1529;2480;89;3;44.19;ENTREGUE;491.14;40.63098199147086;09:25:58;13:43:28;
895;2021-11-08;264;2997;69;3;23.36;ENTREGUE;469.12;21.280157424145766;08:34:37;22:31:39;
516;2024-08-18;1011;2784;43;2;12.94;ENTREGUE;459.26;12.293821444294277;07:04:56;05:00:05;
776;2024-04-06;1307;919;61;3;44.74;ENTREGUE;488.44;44.50416331272722;22:54:15;09:05:39;
540;2022-06-06;368;1607;46;3;11.26;ENTREGUE;439.47;10.788584447061936;23:25:27;22:52:04;
852;2022-09-27;917;403;32;3;28.06;ATRASADO;469.66;29.394265261167995;12:10:21;12:52:54;Clima
765;2023-09-23;1666;657;23;3;12.53;ENTREGUE;468.88;11.712424910452969;18:58:24;20:45:40;
663;2023-08-18;1236;1596;18;2;17.11;ATRASADO;448.2;16.745001828811123;23:33:23;13:08:28;Trânsito
1115;2021-10-01;1058;2823;5;3;11.44;ATRASADO;488.44;11.003216654999104;22:46:32;05:30:39;Trânsito
1799;2022-09-27;287;1357;91;4;9.0;ENTREGUE;358.44;8.60602725700586;08:59:57;23:21:06;
741;2021-09-19;571;538;68;4;24.76;ENTREGUE;369.38;24.947274647370683;18:52:29;08:18:56;
1384;2021-01-26;291;1494;22;1;37.48;ENTREGUE;399.39;37.83730219088879;10:21:29;06:05:27;
171;2021-05-09;71;689;59;1;13.74;ENTREGUE;482.05;14.12248236184;17:46:03;01:42:23;
580;2022-10-02;1822;2776;39;1;11.79;ENTREGUE;497.5;10.783092015465941;05:32:21;09:12:13;
605;2024-01-13;1660;787;63;4;18.06;ENTREGUE;394.85;17.02038766426834;23:02:15;14:22:21;
347;2022-05-07;551;885;66;2;42.88;ENTREGUE;427.88;41.19902311447296;03:04:31;11:35:50;
229;2021-09-15;1346;1672;58;3;25.71;ENTREGUE;422.58;26.277861309518187;14:48:09;14:24:46;
49;2023-11-01;627;839;17;2;42.32;ENTREGUE;347.68;43.36174780197673;03:07:59;07:17:32;
1398;2022-02-22;942;1264;95;2;9.43;ENTREGUE;363.11;9.012381785650991;10:17:14;11:15:21;
551;2023-03-02;1112;1414;49;2;34.35;ENTREGUE;284.86;31.412190453386405;02:52:32;16:12:30;
1706;2023-08-05;826;2540;46;3;31.96;ENTREGUE;325.23;32.98550988942676;19:03:46;23:56:57;
1741;2025-01-08;661;1178;87;3;39.57;ENTREGUE;301.86;38.21997925725401;13:20:47;07:47:08;
260;2025-07-24;1623;850;1;2;39.03;ENTREGUE;414.79;36.074052608060384;17:54:55;17:55:27;
1226;2021-05-27;59;1866;2;4;17.74;ENTREGUE;382.99;17.577169030247266;10:38:53;05:40:02;
46;2021-03-05;839;1915;75;4;12.23;ENTREGUE;445.35;11.943055575060022;00:16:16;14:08:25;
1951;2023-09-01;1824;479;48;4;42.25;ENTREGUE;322.32;38.091466367021155;09:47:11;08:40:47;
674;2025-07-16;588;1783;76;3;44.1;ENTREGUE;281.13;45.63393471775515;19:07:20;17:20:45;
586;2025-06-08;1996;218;66;3;22.59;ENTREGUE;439.29;23.68587898833074;11:33:39;14:31:54;
685;2023-04-19;827;2810;2;2;33.35;ENTREGUE;303.58;34.28825603018457;05:25:00;14:14:16;
686;2025-03-19;717;2871;51;3;10.45;ENTREGUE;305.42;9.857978953802023;12:18:16;02:25:31;
542;2023-01-14;1916;1677;87;4;20.23;ENTREGUE;283.13;20.1153089939592;00:05:08;23:43:59;
1942;2021-03-15;1613;1343;25;4;5.41;ENTREGUE;394.05;4.938464871511441;03:24:08;08:21:22;
1437;2024-08-29;94;1291;65;4;9.75;ATRASADO;354.47;9.794472171975395;02:23:41;12:01:16;Clima
91;2023-03-07;647;853;21;2;46.62;ENTREGUE;449.18;48.69730721660087;18:46:06;11:31:17;
87;2022-02-20;65;1431;25;4;25.15;ENTREGUE;302.88;24.175844670908518;21:32:31;19:13:38;
82;2022-09-20;1265;2080;5;3;26.92;ENTREGUE;420.25;24.891447732797953;16:17:23;14:49:14;
652;2024-03-07;1990;1426;82;3;5.81;ENTREGUE;280.33;5.840671141203171;04:46:20;19:24:11;
1932;2022-05-28;1262;246;57;4;10.59;ENTREGUE;474.16;9.686462758709107;06:11:38;01:50:03;
996;2024-09-18;1759;1374;37;2;6.47;ENTREGUE;311.62;6.438801262406566;08:44:23;14:52:34;
835;2023-12-11;17;1914;67;1;42.27;ENTREGUE;374.34;39.45888409643128;12:39:50;22:16:03;
976;2022-12-18;415;2512;70;4;49.01;ENTREGUE;335.33;47.237588996336626;06:24:16;21:24:12;
1910;2021-07-29;1395;1323;93;2;20.57;ENTREGUE;312.49;19.44215837631932;21:33:02;16:27:16;
165;2024-01-24;1659;1748;36;4;21.5;ENTREGUE;292.6;19.661746168072856;14:16:25;20:38:05;
978;2022-07-10;897;2573;11;1;29.62;ENTREGUE;428.86;28.11158423020346;03:29:47;11:22:13;
595;2022-09-21;424;2330;93;3;19.02;ENTREGUE;432.96;17.371749154130615;21:44:04;19:09:46;
733;2024-07-30;1573;2819;66;1;36.95;ENTREGUE;493.56;38.0914734517382;17:36:05;23:36:48;
1781;2021-09-25;995;918;12;1;18.7;ENTREGUE;310.83;19.176395587376696;00:35:48;06:11:01;
1687;2023-12-11;857;1206;78;2;29.43;ENTREGUE;334.47;27.910081992991245;15:57:02;03:28:34;
464;2024-02-20;1921;336;63;4;13.45;ENTREGUE;415.11;12.42312956252155;22:57:52;06:27:09;
1887;2024-11-11;1035;2050;2;4;49.21;ENTREGUE;401.81;49.56721895599826;17:07:47;08:00:30;
149;2023-03-23;538;1593;100;2;22.08;ENTREGUE;307.91;22.663945700106638;17:25:07;04:14:32;
1277;2021-06-13;800;2657;66;3;19.0;ENTREGUE;286.02;19.498275874210627;10:29:41;16:29:47;
1626;2022-04-12;1859;2360;81;4;22.48;ATRASADO;366.44;22.734897093443067;11:49:54;04:12:28;Trânsito
1047;2023-10-31;1805;1170;62;4;38.06;ENTREGUE;475.29;38.46800156400801;13:27:11;00:20:27;
1883;2024-08-03;945;236;51;4;25.4;ENTREGUE;439.24;23.300593074038545;14:41:47;23:05:23;
664;2022-06-18;1882;1471;77;3;45.88;ENTREGUE;423.31;44.339226326573524;02:34:02;18:28:11;
63;2025-01-20;1518;2345;87;4;44.69;ENTREGUE;370.74;40.889578353140124;22:51:26;02:05:43;
1394;2023-08-13;1920;1624;25;4;26.38;ATRASADO;357.25;24.501837254677895;06:16:36;19:54:07;Clima
800;2024-08-08;1261;2870;99;4;39.37;ENTREGUE;342.31;38.12285668631242;14:31:56;08:39:05;
995;2021-11-01;326;365;25;1;6.43;ENTREGUE;302.37;6.566072741845873;13:33:47;23:45:00;
1320;2022-08-21;1416;1427;19;1;45.17;ENTREGUE;341.29;44.157381533846745;09:18:41;13:18:27;
64;2023-05-05;1519;2654;1;3;40.94;ENTREGUE;358.67;37.81012185836813;20:43:19;07:15:33;
1483;2024-09-15;233;781;59;4;46.56;ENTREGUE;310.32;42.71564634797443;11:30:45;16:01:44;
594;2022-10-30;1014;2487;35;2;33.11;ENTREGUE;404.91;34.08706845425463;20:04:34;05:57:13;
613;2023-08-26;1458;653;73;3;21.55;ENTREGUE;354.36;22.0988861354364;22:30:33;21:14:06;
1925;2024-02-24;719;772;82;3;10.42;ENTREGUE;317.23;10.613158350662935;17:22:26;19:09:16;
539;2021-08-05;910;291;21;4;36.5;ENTREGUE;305.66;35.18927679730074;21:53:16;01:48:58;
19;2025-08-18;496;2008;95;2;40.29;ENTREGUE;338.32;39.00103283671485;16:13:10;13:31:48;
1457;2023-10-06;563;89;3;4;45.79;ENTREGUE;497.19;45.62994607523288;13:38:41;16:57:35;
900;2022-07-10;1339;1390;54;1;20.65;ENTREGUE;285.75;19.032352752105567;17:51:32;05:37:13;
253;2023-09-08;107;115;4;4;17.23;ENTREGUE;406.23;16.090224298128977;22:55:28;12:16:31;
1283;2023-08-13;1578;1776;73;4;27.51;ENTREGUE;466.44;27.24012413862173;09:27:28;17:22:09;
1686;2025-06-30;1583;166;45;4;43.74;ENTREGUE;322.63;44.54892748678575;07:21:36;20:38:34;
1950;2022-08-05;116;889;54;1;13.53;ATRASADO;329.77;12.747945293400022;08:55:02;19:08:42;Clima
1426;2024-07-30;328;2127;7;3;14.47;ATRASADO;308.66;15.10995887318731;21:49:07;23:19:48;Manutenção
1438;2021-05-04;539;462;48;2;33.35;ENTREGUE;416.26;32.24666223944834;20:49:00;00:17:36;
278;2023-02-05;188;768;93;1;32.55;ENTREGUE;495.3;33.14453725712278;12:41:19;15:36:42;
917;2023-09-14;664;404;76;2;33.18;ENTREGUE;308.68;31.724931896461555;02:01:33;12:03:47;
1157;2023-07-09;1988;250;22;1;10.4;ENTREGUE;328.27;10.672765532913923;10:27:18;08:34:15;
938;2024-12-19;989;1611;82;1;20.1;ENTREGUE;303.74;18.606945883912733;09:57:10;16:21:00;
1339;2022-07-21;666;1806;73;4;13.11;ENTREGUE;449.5;12.149749004143809;22:10:34;15:08:05;
1914;2021-10-31;1207;1335;51;2;32.57;ATRASADO;418.51;31.107427551378468;05:36:56;12:56:55;Trânsito
778;2021-08-12;1083;2971;74;4;42.09;ENTREGUE;450.52;38.38364857857339;13:47:56;23:40:09;
285;2023-01-26;1088;2146;79;3;12.54;ATRASADO;374.69;12.239781416614703;10:17:26;01:51:26;Trânsito
1647;2023-11-02;162;2044;70;3;42.36;ENTREGUE;465.1;43.54517515930411;16:51:33;02:03:22;
1103;2022-06-16;1533;1587;59;3;42.19;ENTREGUE;465.16;38.5355367611284;17:05:56;00:01:04;
1172;2022-07-22;1688;541;2;4;12.89;ENTREGUE;327.94;13.017758835486685;13:44:10;23:17:24;
382;2025-05-17;694;1496;47;2;44.41;ENTREGUE;390.02;44.93617357479754;23:14:51;12:44:05;
1778;2024-09-05;317;1177;93;3;46.64;ENTREGUE;479.74;48.10305186214405;15:24:39;07:18:43;
1141;2021-02-28;295;1450;4;1;21.86;ATRASADO;403.02;21.835084446283137;01:07:11;18:19:34;Clima
418;2024-02-20;679;2106;34;2;39.02;ENTREGUE;349.64;39.21137599617865;06:08:39;18:58:31;
