PEDIDO_ID;DATA_PEDIDO;CLIENTE_ID;OBRA_ID;USINA_ID;TIPOCONCRETO_ID;M3_PEDIDO;STATUS;PRECO_UNITARIO
1188;2022-06-18;1278;2256;97;3;43.38;CONFIRMADO;354.07
1189;2023-01-23;1053;2985;13;1;47.99;CONFIRMADO;379.49
1190;2022-07-15;817;2265;91;4;38.14;CONFIRMADO;301.69
1191;2023-01-28;1585;1839;71;4;18.47;CANCELADO;360.58
1192;2022-12-21;1895;1685;19;1;30.18;CANCELADO;461.21
1193;2021-07-19;1198;2624;12;1;18.25;CONFIRMADO;492.25
1194;2022-09-02;755;774;77;2;13.57;CONFIRMADO;479.34
1195;2022-11-24;1697;1631;28;4;15.31;CONFIRMADO;455.84
1196;2022-06-11;1591;2559;11;2;6.2;CANCELADO;360.59
1197;2024-10-16;1186;936;84;1;36.78;CONFIRMADO;355.66
1198;2024-04-29;1619;2479;58;4;23.33;CANCELADO;345.22
1199;2023-01-15;526;2159;41;2;44.03;CONFIRMADO;290.01
1200;2021-03-04;1422;73;90;2;13.23;CANCELADO;493.37
1201;2024-12-15;648;2332;9;2;30.52;CONFIRMADO;334.67
1202;2024-05-31;1301;1444;36;1;41.62;CONFIRMADO;424.23
1203;2021-07-13;941;147;94;1;13.69;CONFIRMADO;280.29
1204;2023-08-19;1671;1313;77;1;19.29;CONFIRMADO;413.6
1205;2024-07-22;567;2529;99;1;7.23;CONFIRMADO;467.0
1206;2022-04-28;703;421;93;2;13.46;CONFIRMADO;364.73
1207;2024-12-28;1435;2818;16;4;20.35;CANCELADO;326.54
1208;2022-06-06;786;2053;75;1;46.71;CONFIRMADO;468.17
1209;2024-11-25;910;2510;17;1;10.19;CONFIRMADO;304.73
1210;2024-01-23;1216;2781;63;2;18.62;CONFIRMADO;423.75
1211;2022-10-31;1872;2002;73;4;47.77;CONFIRMADO;294.84
1212;2024-01-06;752;2766;12;4;32.12;CONFIRMADO;315.52
1213;2025-02-10;1830;134;55;3;31.29;CONFIRMADO;398.49
1214;2024-09-16;1087;1059;56;3;10.37;CONFIRMADO;482.6
1215;2023-11-29;1835;1866;85;3;28.47;CONFIRMADO;392.57
1216;2024-10-08;1579;1367;33;3;5.67;CONFIRMADO;377.98
1217;2021-10-04;219;599;2;2;32.63;CONFIRMADO;394.06
1218;2022-03-07;1225;2263;29;2;43.17;CONFIRMADO;448.04
1219;2025-06-03;838;1136;61;1;20.54;CONFIRMADO;347.35
1220;2025-01-12;1118;28;30;4;26.58;CONFIRMADO;496.37
1221;2022-05-19;1076;2521;82;4;35.36;CONFIRMADO;307.32
1222;2021-07-14;1140;1529;54;4;45.63;CONFIRMADO;297.18
1223;2024-12-06;12;2509;24;4;36.43;CONFIRMADO;472.81
1224;2021-08-19;1921;2890;99;1;20.0;CONFIRMADO;310.74
1225;2025-07-20;1797;2188;43;1;10.07;CONFIRMADO;369.76
1226;2021-05-27;59;1866;2;4;17.74;CONFIRMADO;382.99
1227;2022-04-24;1487;1666;4;2;30.71;CANCELADO;456.3
1228;2021-06-05;1495;250;31;3;15.54;CONFIRMADO;318.48
1229;2022-11-27;1817;2873;74;4;20.9;CANCELADO;321.72
1230;2023-07-27;58;1127;31;3;38.72;CONFIRMADO;295.83
1231;2022-05-18;828;1646;72;1;6.04;CANCELADO;478.65
1232;2023-04-08;192;872;36;2;14.6;CONFIRMADO;301.78
1233;2021-03-15;659;1731;92;3;24.15;CONFIRMADO;309.35
1234;2021-02-05;818;1408;23;2;29.28;CONFIRMADO;320.35
1235;2023-08-15;740;2995;60;1;40.6;CONFIRMADO;416.17
1236;2022-12-09;324;503;65;1;25.53;CANCELADO;427.41
1237;2021-12-15;539;2895;30;4;48.22;CONFIRMADO;400.2
1238;2021-11-16;1179;854;57;2;18.57;CONFIRMADO;330.87
1239;2023-09-13;1248;2973;41;3;5.28;CONFIRMADO;401.01
1240;2023-11-24;822;1003;28;2;25.5;CONFIRMADO;400.38
1241;2025-01-16;1347;645;77;3;5.62;CONFIRMADO;289.57
1242;2025-07-10;1167;696;57;3;5.53;CONFIRMADO;383.23
1243;2021-05-06;1104;401;12;2;29.31;CANCELADO;436.78
1244;2023-02-24;1729;223;72;1;24.46;CONFIRMADO;311.84
1245;2025-08-24;545;1106;39;2;24.66;CONFIRMADO;372.55
1246;2022-03-08;1056;1695;57;2;25.71;CONFIRMADO;479.95
1247;2021-06-06;166;1260;94;2;34.83;CONFIRMADO;320.39
1248;2025-05-03;1709;2923;38;2;46.89;CONFIRMADO;310.3
1249;2024-12-23;330;1370;21;2;39.02;CANCELADO;304.03
1250;2022-07-15;389;1575;35;1;48.38;CANCELADO;429.17
1251;2023-01-31;473;190;58;4;27.2;CONFIRMADO;318.02
1252;2022-01-13;1657;89;90;4;32.97;CONFIRMADO;462.1
1253;2024-05-03;194;1763;86;3;36.93;CONFIRMADO;466.46
1254;2023-03-16;408;2761;22;2;19.94;CONFIRMADO;487.9
1255;2024-11-14;971;2547;90;2;9.57;CONFIRMADO;307.49
1256;2024-06-02;379;2792;17;1;47.64;CANCELADO;397.66
1257;2024-06-15;799;527;54;3;15.55;CONFIRMADO;480.35
1258;2025-01-24;171;865;5;1;47.21;CONFIRMADO;290.93
1259;2025-09-01;1456;2692;77;4;6.19;CONFIRMADO;311.31
1260;2022-01-21;111;2668;6;2;48.3;CONFIRMADO;478.94
1261;2022-09-30;1535;2110;59;1;28.43;CONFIRMADO;302.61
1262;2022-04-20;241;2269;76;4;32.0;CONFIRMADO;382.79
1263;2021-10-27;379;618;21;2;35.7;CONFIRMADO;478.65
1264;2021-03-21;1271;2163;77;2;42.0;CONFIRMADO;442.41
1265;2022-03-09;924;1604;79;4;5.96;CONFIRMADO;435.14
1266;2025-05-03;924;860;56;4;25.02;CONFIRMADO;415.82
1267;2023-04-21;1645;1996;26;1;46.5;CONFIRMADO;499.37
1268;2021-10-22;1636;2260;39;3;35.55;CONFIRMADO;396.29
1269;2024-06-01;758;542;95;3;23.93;CONFIRMADO;297.3
1270;2025-01-13;1066;1992;29;2;6.57;CONFIRMADO;423.17
1271;2021-05-25;697;2406;48;3;44.92;CANCELADO;361.7
1272;2024-05-31;1358;1154;35;3;22.34;CONFIRMADO;328.01
1273;2023-06-07;1481;2384;53;3;45.54;CONFIRMADO;326.27
1274;2022-10-27;1759;1515;72;3;16.6;CONFIRMADO;393.29
1275;2022-10-23;1204;2149;40;4;20.18;CONFIRMADO;372.08
1276;2024-11-30;1676;2095;19;3;36.08;CANCELADO;289.38
1277;2021-06-13;800;2657;66;3;19.0;CONFIRMADO;286.02
1278;2021-12-28;77;223;96;2;40.42;CONFIRMADO;339.13
1279;2025-05-14;1325;725;55;1;38.18;CONFIRMADO;360.81
1280;2023-08-23;1799;709;51;1;40.99;CONFIRMADO;468.3
1281;2023-06-05;1406;574;27;1;37.14;CANCELADO;472.68
1282;2025-05-17;1908;1080;72;1;38.98;CONFIRMADO;376.54
1283;2023-08-13;1578;1776;73;4;27.51;CONFIRMADO;466.44
1284;2021-01-14;1027;2369;10;3;14.94;CONFIRMADO;455.4
1285;2022-03-10;986;756;78;3;27.42;CONFIRMADO;327.31
1286;2022-02-06;340;2248;13;1;16.98;CONFIRMADO;498.37
1287;2024-01-11;180;1003;22;4;5.9;CONFIRMADO;439.69
1288;2024-04-28;1176;2298;34;4;11.3;CONFIRMADO;355.78
1289;2024-08-03;981;59;51;4;33.21;CONFIRMADO;391.03
1290;2022-10-10;1978;2573;6;2;10.17;CONFIRMADO;424.99
1291;2025-02-04;1492;2834;53;3;9.92;CONFIRMADO;313.17
1292;2021-03-24;1581;1025;7;1;35.03;CANCELADO;328.24
1293;2022-01-16;213;2852;5;1;44.11;CANCELADO;377.8
1294;2023-01-28;900;2155;36;4;26.43;CONFIRMADO;290.84
1295;2021-08-09;672;1204;98;4;31.42;CONFIRMADO;426.95
1296;2023-04-30;1576;1431;3;3;10.8;CONFIRMADO;287.2
1297;2024-09-21;1114;771;23;3;34.29;CONFIRMADO;444.34
1298;2022-12-03;1650;1080;58;1;9.07;CONFIRMADO;403.77
1299;2023-09-19;952;666;50;4;46.67;CANCELADO;319.77
1300;2023-09-15;1175;495;89;3;26.77;CONFIRMADO;336.32
1301;2025-05-21;88;1453;76;1;44.58;CANCELADO;368.03
1302;2021-10-25;1171;648;51;1;32.69;CONFIRMADO;440.71
1303;2022-01-18;132;56;93;3;25.81;CONFIRMADO;466.75
1304;2024-07-14;45;460;33;2;15.6;CANCELADO;374.58
1305;2023-12-13;1553;2062;77;2;28.5;CONFIRMADO;338.02
1306;2024-09-09;1539;1767;12;3;38.06;CONFIRMADO;370.91
1307;2024-02-14;1993;2582;59;2;10.97;CONFIRMADO;408.74
1308;2022-09-26;244;1086;63;4;12.92;CONFIRMADO;443.35
1309;2023-05-14;1722;581;30;2;25.24;CONFIRMADO;328.85
1310;2024-11-06;390;1298;24;4;12.66;CONFIRMADO;465.1
1311;2023-09-26;1037;1157;14;3;34.47;CONFIRMADO;289.93
1312;2024-09-07;1802;2841;62;2;41.29;CONFIRMADO;281.37
1313;2024-11-01;187;981;61;4;42.41;CONFIRMADO;410.02
1314;2022-02-20;1975;1281;37;2;48.48;CONFIRMADO;368.06
1315;2025-06-23;1157;475;96;4;49.75;CONFIRMADO;285.98
1316;2022-02-11;991;2932;29;3;47.22;CONFIRMADO;327.42
1317;2025-06-22;1321;2315;45;1;6.08;CONFIRMADO;492.0
1318;2025-09-01;869;904;35;2;9.94;CONFIRMADO;292.59
1319;2024-03-16;776;2695;14;1;30.92;CANCELADO;442.4
1320;2022-08-21;1416;1427;19;1;45.17;CONFIRMADO;341.29
1321;2021-07-13;714;2712;54;1;6.67;CONFIRMADO;372.0
1322;2024-07-23;1307;1499;77;4;17.68;CONFIRMADO;360.24
1323;2024-12-08;187;420;89;1;31.03;CONFIRMADO;373.59
1324;2021-05-14;1537;2574;51;3;17.02;CONFIRMADO;486.79
1325;2021-03-10;1793;1448;56;3;9.33;CONFIRMADO;305.79
1326;2024-01-17;1796;639;84;2;14.6;CONFIRMADO;457.49
1327;2021-07-24;785;402;2;2;30.89;CONFIRMADO;454.26
1328;2021-12-08;178;116;6;2;35.97;CONFIRMADO;435.88
1329;2022-04-04;1792;44;21;1;10.09;CONFIRMADO;385.29
1330;2021-07-02;64;1406;22;4;10.11;CANCELADO;361.13
1331;2024-08-12;1801;2712;37;4;41.32;CONFIRMADO;356.07
1332;2025-07-08;1031;2525;8;2;44.47;CONFIRMADO;283.78
1333;2021-01-09;639;2194;36;2;19.97;CONFIRMADO;382.34
1334;2024-05-30;244;1376;81;1;21.13;CONFIRMADO;417.91
1335;2025-01-18;310;789;54;4;42.44;CONFIRMADO;372.97
1336;2024-03-21;1372;1912;28;3;41.58;CONFIRMADO;348.48
1337;2021-08-29;1518;1066;66;4;30.65;CONFIRMADO;411.63
1338;2023-10-14;1188;201;40;3;12.69;CANCELADO;446.45
1339;2022-07-21;666;1806;73;4;13.11;CONFIRMADO;449.5
1340;2021-09-10;606;2435;16;4;22.12;CANCELADO;364.49
1341;2025-06-21;805;1701;33;4;14.21;CONFIRMADO;422.38
1342;2022-03-12;525;2013;28;3;42.14;CONFIRMADO;306.97
1343;2025-01-15;931;1644;83;3;6.26;CONFIRMADO;309.84
1344;2025-02-16;713;1344;3;2;6.62;CANCELADO;472.28
1345;2024-04-12;1576;253;44;2;11.29;CONFIRMADO;294.9
1346;2024-07-21;261;1499;71;2;49.7;CONFIRMADO;313.11
1347;2024-03-24;1121;2800;30;4;33.42;CANCELADO;332.26
1348;2021-07-11;307;2184;68;2;42.72;CONFIRMADO;390.53
1349;2022-05-25;1332;1752;36;3;22.72;CONFIRMADO;299.09
1350;2025-06-06;354;2172;8;4;45.28;CONFIRMADO;364.55
1351;2025-08-05;923;2074;57;4;5.34;CONFIRMADO;283.91
1352;2024-01-19;753;1668;22;4;37.68;CONFIRMADO;421.63
1353;2025-08-31;1781;1058;7;2;38.42;CONFIRMADO;451.16
1354;2024-10-05;1087;1520;9;2;27.03;CONFIRMADO;378.54
1355;2023-02-20;736;65;7;4;21.25;CONFIRMADO;468.11
1356;2022-11-20;1764;303;78;1;47.32;CONFIRMADO;453.98
1357;2023-08-21;1997;2324;61;1;8.88;CONFIRMADO;428.2
1358;2024-09-28;130;1835;87;4;23.96;CONFIRMADO;310.68
1359;2023-07-10;1109;2348;67;3;11.04;CANCELADO;413.94
1360;2022-07-30;1576;1684;61;1;11.91;CONFIRMADO;357.3
1361;2025-05-27;1866;656;38;3;21.19;CANCELADO;341.03
1362;2025-06-13;618;2988;41;2;32.63;CONFIRMADO;408.89
1363;2021-03-17;580;623;56;2;19.61;CONFIRMADO;292.92
1364;2021-09-11;848;44;33;1;27.64;CONFIRMADO;419.1
1365;2025-05-10;827;1953;6;3;42.59;CONFIRMADO;434.45
1366;2025-01-02;1881;1554;34;4;41.43;CONFIRMADO;405.34
1367;2022-03-21;1889;1518;72;3;20.19;CONFIRMADO;298.01
1368;2022-09-23;862;1664;31;2;46.62;CONFIRMADO;470.38
1369;2023-11-23;818;2727;3;3;26.49;CONFIRMADO;384.85
1370;2023-09-05;261;991;23;3;16.19;CANCELADO;452.36
1371;2021-11-18;1310;1232;17;3;26.8;CONFIRMADO;394.31
1372;2024-04-10;1936;2861;86;1;22.21;CONFIRMADO;453.62
1373;2021-06-25;1283;785;35;4;16.86;CONFIRMADO;475.93
1374;2023-09-14;1332;2312;88;2;20.59;CONFIRMADO;479.22
1375;2021-06-10;1737;533;7;1;39.37;CANCELADO;422.39
1376;2021-05-12;1660;799;43;4;20.09;CONFIRMADO;399.46
1377;2023-03-01;1736;1291;53;4;40.71;CONFIRMADO;487.84
1378;2022-08-31;1549;2295;99;4;5.37;CONFIRMADO;433.02
1379;2021-08-16;1648;1967;35;2;26.8;CONFIRMADO;360.42
1380;2022-02-13;732;2957;22;4;5.15;CONFIRMADO;316.74
1381;2022-06-14;519;64;100;1;32.0;CANCELADO;346.65
1382;2021-05-04;791;2368;20;1;8.22;CONFIRMADO;320.75
1383;2022-03-24;464;191;8;1;28.17;CONFIRMADO;401.76
1384;2021-01-26;291;1494;22;1;37.48;CONFIRMADO;399.39
1385;2024-09-26;1666;577;36;2;20.09;CONFIRMADO;319.44
1386;2025-07-03;1137;36;2;4;35.98;CONFIRMADO;292.43
1387;2024-03-09;200;2975;42;2;7.23;CANCELADO;497.1
1388;2024-04-29;557;2697;87;2;26.01;CONFIRMADO;318.85
1389;2022-01-27;886;1851;69;2;15.95;CANCELADO;499.42
1390;2021-10-28;575;1126;59;2;48.59;CONFIRMADO;362.71
1391;2023-08-30;88;1209;39;4;23.25;CONFIRMADO;411.41
1392;2022-01-16;1413;161;55;4;27.8;CONFIRMADO;384.62
1393;2024-11-21;18;542;2;2;29.55;CONFIRMADO;473.67
1394;2023-08-13;1920;1624;25;4;26.38;CONFIRMADO;357.25
1395;2022-01-02;1306;1866;42;3;19.37;CONFIRMADO;296.53
1396;2023-10-21;244;1874;62;2;48.1;CONFIRMADO;386.4
1397;2024-03-13;1381;192;53;1;48.47;CANCELADO;310.99
1398;2022-02-22;942;1264;95;2;9.43;CONFIRMADO;363.11
1399;2024-04-13;1531;958;96;4;15.99;CONFIRMADO;420.69
1400;2024-04-08;838;1756;71;4;16.15;CONFIRMADO;413.6
1401;2023-02-05;1157;553;90;3;6.35;CONFIRMADO;434.11
1402;2022-04-20;643;2740;31;3;9.0;CONFIRMADO;416.87
1403;2023-09-22;926;1593;79;4;35.62;CONFIRMADO;416.13
1404;2023-10-29;1157;409;34;3;46.87;CONFIRMADO;428.68
1405;2023-02-17;1140;240;34;1;5.04;CONFIRMADO;416.41
1406;2021-11-06;310;881;37;4;16.79;CONFIRMADO;484.5
1407;2025-02-06;1779;1763;85;4;8.11;CANCELADO;461.63
1408;2021-02-26;234;713;37;1;21.2;CONFIRMADO;441.9
1409;2024-08-31;1951;1944;90;2;14.68;CONFIRMADO;491.38
1410;2022-05-25;627;85;26;3;13.8;CONFIRMADO;313.67
1411;2025-04-26;408;1520;3;3;13.31;CONFIRMADO;361.76
1412;2021-04-04;1654;836;53;3;44.22;CONFIRMADO;481.06
1413;2024-02-25;312;928;77;4;13.19;CONFIRMADO;472.37
1414;2024-07-27;1570;1242;84;4;12.69;CANCELADO;454.08
1415;2025-07-03;1870;140;92;1;8.66;CANCELADO;281.83
1416;2023-10-14;829;1679;75;1;22.1;CONFIRMADO;404.12
1417;2022-02-09;1682;1020;83;4;46.45;CONFIRMADO;313.43
1418;2021-01-08;1185;531;88;4;37.09;CONFIRMADO;481.32
1419;2025-06-06;1797;1151;52;1;23.74;CONFIRMADO;377.41
1420;2024-03-21;517;365;82;4;28.1;CONFIRMADO;314.83
1421;2021-09-29;1112;1002;3;2;12.46;CONFIRMADO;301.37
1422;2024-07-01;1605;2874;91;2;20.18;CONFIRMADO;418.03
1423;2024-09-06;78;1888;3;3;7.86;CONFIRMADO;314.13
1424;2024-01-23;1827;2;45;1;22.39;CONFIRMADO;405.23
1425;2023-12-08;658;640;84;2;45.53;CONFIRMADO;370.47
1426;2024-07-30;328;2127;7;3;14.47;CONFIRMADO;308.66
1427;2022-01-05;1949;366;78;4;41.44;CANCELADO;418.91
1428;2024-06-25;1917;1930;91;3;48.66;CANCELADO;322.29
1429;2025-08-11;1592;895;67;3;35.21;CONFIRMADO;427.69
1430;2022-07-04;1663;373;93;1;45.67;CONFIRMADO;306.76
1431;2022-03-26;1368;2478;9;3;13.15;CONFIRMADO;329.89
1432;2021-01-11;533;1276;80;1;27.06;CONFIRMADO;281.6
1433;2022-01-01;476;2420;49;2;41.19;CONFIRMADO;460.7
1434;2024-03-10;1422;2595;26;2;46.1;CONFIRMADO;412.87
1435;2021-01-02;607;1823;32;3;25.72;CONFIRMADO;424.89
1436;2022-05-09;1879;889;22;3;25.36;CANCELADO;394.41
1437;2024-08-29;94;1291;65;4;9.75;CONFIRMADO;354.47
1438;2021-05-04;539;462;48;2;33.35;CONFIRMADO;416.26
1439;2022-11-01;196;2481;6;4;48.32;CONFIRMADO;479.47
1440;2023-12-02;1436;81;98;3;32.84;CONFIRMADO;484.77
1441;2025-03-04;1816;521;29;1;19.48;CONFIRMADO;344.97
1442;2024-03-24;672;160;92;2;36.35;CONFIRMADO;304.93
1443;2023-01-06;258;1047;84;4;41.16;CONFIRMADO;492.53
1444;2025-04-20;1894;1112;54;3;16.7;CANCELADO;339.85
1445;2023-07-02;1259;74;28;1;39.07;CANCELADO;290.81
1446;2025-05-08;1588;2962;17;1;40.65;CONFIRMADO;281.52
1447;2025-09-01;1179;1686;17;3;40.07;CONFIRMADO;354.08
1448;2022-08-27;1145;2787;7;3;18.58;CONFIRMADO;281.55
1449;2021-12-19;1060;1205;19;4;26.18;CONFIRMADO;389.99
1450;2023-01-22;1925;1329;4;3;46.43;CONFIRMADO;323.36
1451;2023-06-15;488;2873;57;2;33.39;CONFIRMADO;471.76
1452;2023-02-02;1651;1502;35;4;24.78;CONFIRMADO;327.55
1453;2024-04-22;1394;774;3;4;20.66;CONFIRMADO;384.95
1454;2024-03-06;886;1097;97;2;39.37;CANCELADO;408.84
1455;2021-10-08;326;2480;31;4;15.14;CONFIRMADO;466.62
1456;2025-03-21;1256;2830;8;1;49.07;CONFIRMADO;438.39
1457;2023-10-06;563;89;3;4;45.79;CONFIRMADO;497.19
1458;2023-10-13;17;1792;98;3;44.47;CANCELADO;402.57
1459;2022-03-11;293;2093;15;2;38.43;CANCELADO;285.93
1460;2024-01-11;803;2260;100;4;24.41;CONFIRMADO;369.4
1461;2021-12-29;887;1380;22;2;17.44;CONFIRMADO;360.48
1462;2021-03-24;402;2343;82;2;35.93;CONFIRMADO;498.48
1463;2022-11-06;1950;996;42;1;30.41;CONFIRMADO;403.1
1464;2023-02-09;1884;2118;3;2;32.67;CANCELADO;342.37
1465;2021-06-21;901;1831;57;4;21.22;CONFIRMADO;365.39
1466;2021-10-24;598;1983;49;1;15.97;CONFIRMADO;469.88
1467;2023-06-14;1681;333;88;4;10.92;CONFIRMADO;477.8
1468;2025-01-17;1193;107;56;4;17.84;CONFIRMADO;404.72
1469;2024-05-02;221;2997;18;2;40.78;CONFIRMADO;478.06
1470;2025-03-05;613;2607;56;4;34.56;CONFIRMADO;444.41
1471;2024-02-23;1735;2832;86;3;21.14;CONFIRMADO;487.25
1472;2021-08-27;1310;497;61;3;49.59;CONFIRMADO;479.44
1473;2025-04-04;1023;827;76;1;16.31;CONFIRMADO;448.01
1474;2022-11-19;1085;2813;1;4;5.89;CONFIRMADO;365.19
1475;2024-09-06;345;2793;33;4;10.35;CONFIRMADO;463.73
1476;2023-05-13;1535;2439;13;1;8.74;CONFIRMADO;430.79
1477;2022-08-26;1079;1912;80;1;21.06;CONFIRMADO;300.59
1478;2024-03-22;883;2583;16;1;14.53;CONFIRMADO;457.21
1479;2022-08-18;370;1674;18;3;48.15;CONFIRMADO;479.88
1480;2023-04-09;1450;2378;77;1;31.11;CONFIRMADO;465.69
1481;2021-01-07;1058;1572;25;1;18.67;CONFIRMADO;457.13
1482;2021-06-17;481;1040;43;3;9.22;CANCELADO;453.83
1483;2024-09-15;233;781;59;4;46.56;CONFIRMADO;310.32
1484;2024-03-15;1146;881;88;3;10.86;CONFIRMADO;466.76
1485;2021-12-30;1775;140;63;4;13.01;CONFIRMADO;336.68
1486;2023-07-01;1747;2234;27;3;34.42;CONFIRMADO;494.57
1487;2022-09-11;1351;970;77;2;11.35;CONFIRMADO;406.0
1488;2024-01-05;607;1588;98;3;14.13;CONFIRMADO;417.25
1489;2022-11-25;1559;2661;93;4;19.56;CONFIRMADO;479.71
1490;2024-04-10;1151;2851;33;2;6.72;CONFIRMADO;318.31
1491;2024-03-06;1447;1137;100;2;40.9;CONFIRMADO;453.72
1492;2022-09-08;63;2342;76;3;38.32;CONFIRMADO;479.41
1493;2023-04-08;626;1564;16;2;8.04;CONFIRMADO;305.53
1494;2021-11-10;1578;900;75;4;22.1;CONFIRMADO;473.23
1495;2021-11-12;277;48;97;4;29.6;CONFIRMADO;351.83
1496;2021-06-02;405;2003;46;1;37.6;CONFIRMADO;373.91
1497;2021-01-24;674;2478;2;1;36.36;CONFIRMADO;369.93
1498;2024-06-07;1515;252;20;2;45.67;CANCELADO;477.84
1499;2023-09-28;728;707;36;4;21.73;CANCELADO;474.81
1500;2024-04-18;802;1933;42;3;23.28;CANCELADO;296.88
1501;2022-04-17;1900;2525;37;1;42.57;CONFIRMADO;403.06
1502;2024-04-17;1003;1913;43;1;20.05;CONFIRMADO;291.04
1503;2022-08-20;944;2228;49;3;37.48;CONFIRMADO;399.64
1504;2021-08-20;928;2038;100;1;37.51;CONFIRMADO;334.8
1505;2021-12-19;957;2325;94;3;29.54;CONFIRMADO;311.17
1506;2022-11-05;1723;1431;53;2;9.65;CONFIRMADO;373.58
1507;2022-04-16;170;537;66;2;47.83;CONFIRMADO;359.05
1508;2022-03-10;1285;2134;18;3;45.03;CONFIRMADO;405.49
1509;2024-11-04;1576;2645;72;4;22.2;CONFIRMADO;463.61
1510;2023-01-28;1727;2953;69;4;7.77;CONFIRMADO;448.06
1511;2024-02-09;648;364;82;1;23.45;CONFIRMADO;440.18
1512;2024-07-03;1155;525;98;2;30.48;CONFIRMADO;296.37
1513;2021-02-06;682;638;66;4;41.3;CANCELADO;292.71
1514;2025-08-11;1278;122;59;1;7.29;CONFIRMADO;320.51
1515;2024-09-16;301;689;40;4;41.0;CANCELADO;314.23
1516;2025-04-09;1998;307;2;3;32.35;CONFIRMADO;303.55
1517;2024-02-13;1760;1317;66;2;30.71;CONFIRMADO;419.67
1518;2024-01-01;75;528;20;4;27.16;CONFIRMADO;342.36
1519;2024-06-06;1804;177;35;2;16.23;CONFIRMADO;486.93
1520;2022-09-26;282;1985;17;2;43.47;CONFIRMADO;308.77
1521;2025-01-05;358;208;11;2;43.57;CONFIRMADO;284.39
1522;2022-05-03;1332;1923;100;1;22.27;CONFIRMADO;343.12
1523;2024-02-09;458;179;38;4;31.71;CONFIRMADO;292.52
1524;2022-06-23;348;2845;74;2;35.67;CONFIRMADO;297.56
1525;2021-06-19;1033;1639;15;1;9.15;CONFIRMADO;402.98
1526;2024-09-17;818;225;39;4;22.47;CONFIRMADO;383.36
1527;2022-03-20;1290;1423;54;4;28.75;CONFIRMADO;488.39
1528;2023-06-24;2000;1102;31;2;42.15;CONFIRMADO;482.94
1529;2023-01-03;720;219;50;2;25.82;CONFIRMADO;319.32
1530;2021-08-18;135;2092;26;2;14.77;CONFIRMADO;380.72
1531;2021-12-07;1240;2513;26;1;37.44;CONFIRMADO;404.99
1532;2023-03-28;1025;696;26;1;38.59;CONFIRMADO;449.65
1533;2023-05-18;1684;1743;2;3;8.45;CONFIRMADO;496.24
1534;2024-03-18;316;64;98;4;20.66;CONFIRMADO;449.08
1535;2024-01-13;721;2252;53;1;29.63;CONFIRMADO;376.62
1536;2025-05-31;389;2768;57;3;16.15;CONFIRMADO;439.64
1537;2025-08-20;362;1504;69;1;20.05;CONFIRMADO;311.12
1538;2021-04-26;345;2771;5;3;42.36;CANCELADO;382.72
1539;2023-06-05;830;2955;23;1;5.73;CONFIRMADO;470.82
1540;2024-03-26;296;2526;33;1;25.29;CONFIRMADO;389.72
1541;2025-08-22;1213;1708;12;1;13.57;CONFIRMADO;462.68
1542;2022-10-29;1037;333;63;3;38.86;CONFIRMADO;462.0
1543;2022-06-13;614;2849;77;4;6.66;CONFIRMADO;364.47
1544;2024-11-04;1528;274;14;4;41.89;CONFIRMADO;458.56
1545;2022-04-09;1280;1747;76;4;10.47;CONFIRMADO;287.23
1546;2023-01-11;1699;812;98;1;32.68;CONFIRMADO;401.46
1547;2021-03-03;303;2930;5;4;48.36;CONFIRMADO;297.01
1548;2022-04-24;1580;1264;68;3;38.92;CONFIRMADO;330.0
1549;2023-06-07;1021;2522;27;3;42.53;CONFIRMADO;392.61
1550;2025-08-19;971;1613;59;3;39.09;CANCELADO;467.01
1551;2024-03-12;651;520;36;3;33.75;CONFIRMADO;469.22
1552;2022-04-02;1746;1254;3;1;21.2;CANCELADO;456.29
1553;2021-10-09;934;1601;60;1;40.2;CANCELADO;331.28
1554;2021-10-17;1279;327;20;4;15.66;CANCELADO;317.12
1555;2023-05-24;1540;461;7;4;31.17;CONFIRMADO;499.14
1556;2024-06-20;1181;942;78;1;47.22;CONFIRMADO;391.44
1557;2023-04-13;962;196;84;4;37.96;CONFIRMADO;463.88
1558;2023-10-27;1215;1589;13;3;20.79;CANCELADO;427.48
1559;2024-06-08;1342;665;48;3;44.5;CONFIRMADO;362.07
1560;2024-05-07;1937;2783;45;1;41.22;CONFIRMADO;341.93
1561;2024-02-18;358;2889;25;4;34.26;CONFIRMADO;403.95
1562;2022-01-17;63;2219;77;4;33.49;CONFIRMADO;389.16
1563;2025-06-13;650;1821;96;2;15.49;CANCELADO;488.38
1564;2024-04-26;1840;1950;93;4;40.08;CONFIRMADO;292.18
1565;2024-04-17;973;1281;13;3;41.55;CONFIRMADO;280.02
1566;2024-10-10;1347;1534;90;1;34.19;CANCELADO;456.39
1567;2024-08-10;1296;2420;84;4;18.89;CANCELADO;452.84
1568;2024-01-25;1111;1654;18;2;43.26;CONFIRMADO;495.35
1569;2023-05-29;1801;618;65;2;39.54;CONFIRMADO;465.49
1570;2023-09-16;1431;1603;71;1;23.69;CONFIRMADO;360.14
1571;2024-10-17;447;376;69;4;14.13;CONFIRMADO;474.7
1572;2022-06-07;825;1696;8;1;45.97;CONFIRMADO;409.89
1573;2021-12-10;979;325;37;3;12.28;CONFIRMADO;338.01
1574;2024-07-29;1108;1188;33;1;22.29;CONFIRMADO;280.32
